4.006912593012560642e+00 7.845930871273043561e-02
4.017822775748606468e+00 4.466841081296826221e-01
8.736610265672631215e+00 2.080819611565373961e+01
9.687668448760440754e+00 2.817417761756875194e+01
5.329724617681234733e+00 5.049181557512927299e+00
9.355219487173162207e+00 2.753558408788945400e+01
5.558317405186413040e+00 5.253120795342149485e+00
1.809569061962752468e+00 -2.289727372545413253e+00
8.487046126072257834e+00 1.731457415129055732e+01
1.312688562071573362e-01 -2.014880530084406374e-02
1.803245337263361669e+00 -1.558191825203744774e+00
9.682193851929172368e+00 2.755092059930662529e+01
3.454631657670198308e+00 1.450862881096285584e+00
3.862333954702833694e+00 8.762470724909476871e-02
7.229456686701912105e+00 1.302475888313690078e+01
1.922589295684691280e+00 -3.517679224738932575e+00
9.982927890882775657e+00 3.104502452629666820e+01
2.798745522624139781e+00 -4.107294294329734141e-01
7.510570599590156604e+00 1.238957461005545291e+01
3.944995256110996884e+00 -2.272442729940254980e-01
3.663238933532072750e+00 -8.712476548110139607e-01
6.744485858909081699e+00 9.884592760542894041e+00
6.691490769916361714e+00 8.419113150771003973e+00
2.678330808250094286e+00 -1.537167215704854595e+00
4.568698051527808612e-01 1.214989652920558383e+00
7.471121979892078713e+00 1.367276293636634499e+01
3.556829445930127509e+00 1.553734047532495222e+00
4.749993722456521184e+00 2.092483789803812222e+00
9.503643522673362654e+00 2.566206601967283163e+01
9.790376231228597348e+00 2.859898629746918530e+01
6.017955027691820113e+00 7.969440111368776947e+00
8.848163126317823313e+00 2.281303983825924320e+01
4.155272210707570579e+00 2.640153002069838273e+00
1.790162727287307742e+00 -1.916795840754775160e+00
8.463659844456058678e+00 1.941527424382279321e+01
8.051477054583977555e-02 2.858893706440750471e+00
3.158942317649187093e+00 1.022851388270610284e-01
1.516139477927130885e+00 -6.597914829194779784e-01
6.158309638114216611e+00 6.734306339044580092e+00
3.723344553522407452e+00 -2.507854293804784307e-01
4.897405655570020500e+00 3.115693353004165722e+00
8.613397786314857640e+00 2.067273586118459860e+01
5.375227700849849910e+00 3.901537513776877741e+00
3.857478210034641641e+00 6.032458252134345056e-01
6.439141402465320851e+00 7.988455825191827842e+00
5.354027811484520782e+00 4.636697085817409025e+00
8.937883995392327918e+00 2.258346077617480674e+01
3.818024549441264348e+00 9.245975963517873986e-01
7.148464840709642942e+00 1.244564547536457333e+01
3.915535603444262325e+00 1.497966051100754759e-01
7.794293443244221464e+00 1.472592114881088143e+01
3.432754705627523162e+00 6.921614856442868113e-01
3.386456543304461331e-01 -5.863481663799363641e-02
3.148874904003480246e+00 -1.170318361742605173e+00
8.889274450963924323e+00 2.148781103747388954e+01
1.226921924341445314e+00 -4.409100170588180490e-01
8.124311799888344510e+00 1.611847833118700635e+01
5.505020316925906876e+00 4.781851771941965978e+00
2.660493944187082072e+00 -8.302971116070780866e-01
6.186762531957779032e+00 8.033998821528861356e+00
5.968767752098993462e+00 5.858459473869847223e+00
6.732724914598790633e+00 7.853973040464675037e+00
7.685265921419119017e+00 1.540293268159443230e+01
6.680958366344381893e+00 9.744582728617102063e+00
5.385012103174054765e+00 2.914600056778978932e+00
2.237881159292707256e+00 -1.428263181032415119e+00
3.201026129556872046e+00 -4.036277328757508220e-01
3.518782727211947403e+00 -2.472544066705462118e-01
5.900607217401685034e+00 6.120686284315552506e+00
7.837649121481545578e+00 1.639858541954583515e+01
9.385583982242826195e+00 2.479041428653659906e+01
2.516246639010836006e+00 8.388025401301464345e-01
9.560449346187901654e+00 2.729629684422815572e+01
8.388978248616588473e+00 1.873200396637977860e+01
3.928420621700362325e+00 3.371586559117734083e-02
9.835310434527197998e+00 2.883584429412007211e+01
9.460636720137973299e+00 2.657558384669476936e+01
9.315010318482364937e+00 2.442687013888355452e+01
2.308297439798960848e+00 -2.583900401755957255e+00
9.708561022480543201e+00 2.596249531798839527e+01
8.809440759718604852e+00 2.215834178374345598e+01
3.052421305971981802e+00 -1.355183464056409104e+00
7.420066660829834682e+00 1.285786828669126791e+01
3.842930807390509074e+00 5.649146570011520652e-01
7.442129557382781702e-01 5.617470293047013286e-01
8.076130960638677081e+00 1.676577319340191963e+01
9.232343256891059724e+00 2.508739105598329999e+01
3.845678958798068869e+00 9.844426733419270326e-02
8.066915405546295048e+00 1.801917495438157601e+01
2.188358617815721274e+00 -1.854849097778388689e+00
7.641774473833987891e+00 1.509715616538709781e+01
3.974168489877917487e+00 3.078621518204596730e-01
1.393837327472676746e+00 -2.539404432501000564e+00
6.004734024165423456e+00 7.109101533177099697e+00
6.928896116584368770e+00 1.137371048346549607e+01
6.820920176382708533e+00 9.150095819764667127e+00
9.026366138409805728e+00 2.284171874485930331e+01
3.802861992989039486e+00 2.380267403347292310e-01
5.530662784047095215e+00 4.482449989780847410e+00
5.634704369283980441e+00 4.339908889331764996e+00
