9.078907326582209336e+00 8.954406974496091465e+00
1.228939921558550585e+00 -3.655402057230499491e+00
9.638203484295559065e+00 7.061548230321415431e+00
9.538113652170276957e-01 -3.260950015546654424e+00
9.882024725364388473e+00 8.991934569885764006e+00
1.009963024597174686e+00 -2.440076526043087668e+00
6.463554870348283465e+00 4.140565228019430499e+00
6.125407513380032754e+00 5.028218529276649917e+00
6.673761723606508323e-01 -5.315138438788162389e+00
3.410620902145326205e+00 2.081105902946251973e-01
3.061389790863791038e+00 -6.820936794115901591e-01
9.881227597663187368e+00 7.735453402610557916e+00
1.086361084549578582e+00 -4.371930562173241164e+00
4.360907272555898828e+00 5.671121114372166261e-01
1.682313729978919259e+00 -2.003919352583378277e+00
3.259281406855207841e+00 -1.434975812352121904e+00
4.355811708247816938e+00 4.720079284100616723e-01
9.954721963560935194e+00 8.759551077739285319e+00
4.324932306869645693e+00 -3.921983512739790623e-01
8.371152211540906052e+00 6.624576582428166382e+00
2.275290216142171751e+00 -1.750071543366390703e+00
5.052769045113500113e+00 1.748398434117820477e+00
9.140845410120089554e+00 7.918102122493706929e+00
7.554807431406013407e+00 6.420029525178962970e+00
7.340705300045399007e+00 5.219024964877940320e+00
5.609909403125289629e+00 2.965146395308850380e+00
5.752269874814342820e+00 2.548753224378794258e+00
7.705577291054948930e+00 3.462915296779828900e+00
1.972074846410389881e+00 -3.125505134350775371e+00
5.683573183417550467e+00 4.040845180021786831e+00
6.146136087323103681e+00 1.398207007876097974e+00
6.523259940896142695e+00 3.323615005670037537e+00
7.903193218517166052e+00 6.185475713353305594e+00
8.710090921473149450e+00 6.936794218413697699e+00
8.651453448720403117e+00 5.993932026881839903e+00
8.293689613848387321e-01 -3.003036130892166700e+00
4.414677437206818489e+00 1.021489531359872860e+00
3.462521482409655960e+00 -1.804112516140563338e+00
2.917757555214493870e+00 -2.215756322868633887e-01
5.396845874744818694e+00 3.108986934886508458e+00
4.128090281616235480e+00 2.807077273794705286e-01
3.039941154100954890e+00 -7.867554520405630747e-01
9.291519799577427463e+00 8.612571258052323486e+00
6.671950757408863453e+00 3.605547520647583770e+00
9.332357064975605354e+00 7.600503763767904708e+00
9.068797103014556882e+00 6.540491674475497064e+00
3.405374958284218323e+00 -1.197241555604868779e+00
2.048144265787775531e+00 -3.541199894203622023e+00
4.362218368468492535e+00 4.320704580948020457e-03
8.660501162088898752e+00 8.082404247269511899e+00
5.884132178444734240e-01 -3.282945714523374470e+00
3.637129509249272807e+00 -1.449982544895603631e+00
7.376716782966378005e+00 5.686439293591835309e+00
9.596416554357618978e+00 6.870768162095082232e+00
1.253532495693988613e+00 -3.192139840203616519e+00
1.324046857992589032e+00 -4.465146959607998234e+00
1.219126710162350413e+00 -1.223468936586977307e+00
8.694780872660361482e+00 6.786890261435604366e+00
9.884664193587312297e+00 7.689657534815054873e+00
4.036481984478500706e+00 4.662985207597158954e-02
9.746204019651358408e+00 7.662124843246576056e+00
6.006853515991330994e+00 4.141163015744805165e+00
6.314219063144914657e+00 3.958711461792380426e+00
7.698754478185793282e+00 5.391201087093792310e+00
2.314558286310908208e+00 -3.839037249616978897e-01
5.645214986614529806e+00 4.762487105499991102e+00
4.209599900096788971e+00 1.634548546551870096e+00
8.758152347417301087e+00 6.346357812140957400e+00
1.781532407266086526e+00 -1.754883007127451711e+00
7.847789297454166757e+00 7.944581887436489964e+00
9.357964839799004508e-01 -4.816468652543676399e+00
5.148991239145698451e+00 1.510425064829974406e+00
2.274154721617851482e+00 -2.870094499856555181e+00
2.734860733211651684e+00 -1.838813688733753615e+00
8.219736862411130218e+00 5.781138505047868748e+00
1.832817317646520117e+00 -1.383454359882433149e+00
6.245826146406174839e-01 -4.427134903444676084e+00
3.110885849643214573e+00 -9.811155143465315476e-01
6.028006297589090678e+00 4.091869097459147397e+00
3.030638379686183548e+00 -7.632500493642555561e-01
6.904273245446993279e+00 5.823030704517966782e+00
7.125381986896080377e+00 6.463799939812902906e+00
4.355543647984754685e+00 4.098804542759625913e-01
8.370620200598381189e+00 5.319472640631417448e+00
7.987438939243248548e+00 4.013833088486720158e+00
4.771520483514461120e+00 3.144112652362033300e-01
4.780422381218349059e+00 1.279321229914456737e+00
6.297687301054822662e+00 2.560300183084229797e+00
9.937533874786932842e+00 8.363743510101016909e+00
5.191494281449982928e+00 1.408706972302742777e+00
1.917373370535059296e+00 -3.141511868382095951e+00
3.870514362721333423e-01 -3.036942832250844937e+00
2.558972403826833553e+00 -1.344308727056509056e+00
6.476754861451828660e+00 2.724868120839234464e+00
8.862629440820562365e+00 7.807927465143858825e+00
2.984914487988143073e+00 -1.195419671621614555e+00
4.996695802610235937e+00 2.137318004123592186e+00
6.290418346018256113e-01 -5.493516751909452545e+00
1.847729510964450927e+00 -2.922605936238704238e+00
5.578806203593008384e+00 2.784819856000833926e+00
